"Time_step","Pressure"
165600,-135.6989
165650,-110.9376
165700,-9.1952
165750,-110.3231
165800,-124.3781
165850,3.7698
165900,152.659
165950,266.4053
166000,-129.2608
166050,-77.1617
166100,-428.5667
166150,110.2886
166200,71.2768
166250,67.8174
166300,-96.7585
166350,-230.3313
166400,-10.4639
166450,-304.3682
166500,-180.7204
166550,-94.1345
166600,176.3944
166650,-95.8513
166700,-54.805
166750,49.0367
166800,319.3498
166850,-82.779
166900,-312.9436
166950,-97.8192
167000,140.6275
167050,-249.1157
167100,-91.1766
167150,-12.1153
167200,-2.407
167250,-61.6565
167300,82.5907
167350,-227.4062
167400,77.6482
167450,101.6094
167500,-110.8889
167550,94.5535
167600,-214.663
167650,-169.8959
167700,-52.4466
167750,139.3035
167800,-223.1064
167850,169.9086
167900,21.2241
167950,-133.3096
168000,86.6285
168050,41.0216
168100,156.8341
168150,81.7554
168200,-103.9991
168250,193.168
168300,-208.4414
168350,-6.9812
168400,-606.9962
168450,-279.2694
168500,-49.5976
168550,36.1606
168600,157.2516
168650,-441.9674
168700,168.7842
168750,140.5924
168800,152.0797
168850,-356.7368
168900,61.3388
168950,-284.3188
169000,90.4531
169050,-73.5749
169100,-251.8381
169150,39.0065
169200,-232.132
169250,-145.8624
169300,-33.3978
169350,-283.0773
169400,-113.3781
169450,-50.3796
169500,-145.5944
169550,-194.0412
169600,-12.4776
169650,30.7079
169700,-59.0901
169750,-32.7996
169800,-173.5442
169850,-317.878
169900,-140.7591
169950,-32.1181
170000,-295.2656
170050,-137.1493
170100,80.3704
170150,-248.4641
170200,65.4224
170250,219.9467
170300,-338.5318
170350,206.7068
170400,-22.9806
170450,50.7449
170500,-331.9486
170550,-496.0439
170600,-14.9103
170650,36.4512
170700,18.5009
170750,-579.3692
170800,239.804
170850,-91.9767
170900,126.7848
170950,-387.4026
171000,124.5718
171050,-7.8687
171100,70.304
171150,247.7025
171200,240.4479
171250,-136.7904
171300,161.7738
171350,-207.1182
171400,-66.9739
171450,12.754
171500,199.53
171550,123.833
171600,119.2626
171650,-280.0254
171700,-103.0718
171750,-216.0312
171800,73.672
171850,-35.3447
171900,-285.9921
171950,78.4922
172000,207.5257
172050,-291.2718
172100,-115.6094
172150,424.9049
172200,-34.6076
172250,-101.1656
172300,-29.3336
172350,-85.7522
172400,-82.4952
172450,109.8954
172500,175.7511
172550,31.7024
172600,152.0333
172650,-62.1908
172700,244.437
172750,-263.7444
172800,13.709
172850,-164.4458
172900,-106.6475
172950,107.5457
173000,-359.8488
173050,-298.2636
173100,19.1022
173150,49.5308
173200,-44.9601
173250,-104.8344
173300,-293.8595
173350,-84.5463
173400,-47.6835
173450,136.9464
173500,-312.4249
173550,-218.9675
173600,144.6827
173650,18.2751
173700,-193.778
173750,-512.1866
173800,-436.8645
173850,-198.1601
173900,75.9514
173950,-44.5936
174000,151.568
174050,-437.9367
174100,159.713
174150,128.101
174200,-42.9595
174250,-277.2961
174300,-70.8382
174350,-159.1604
174400,-181.7773
174450,143.49
174500,-274.1342
174550,-322.3079
174600,13.6883
174650,-470.7573
174700,-107.4311
174750,-122.2991
174800,-94.6639
174850,-193.6662
174900,-81.5092
174950,-166.8137
175000,-84.3539
175050,-321.6089
175100,-129.7983
175150,-174.7915
175200,76.1915
175250,136.8384
175300,122.379
175350,-207.9342
175400,-27.9903
175450,72.2826
175500,133.124
175550,-264.6001
175600,-180.8977
175650,120.5439
175700,80.9023
175750,-273.1405
175800,-207.059
175850,-93.4201
175900,-65.0378
175950,54.9457
176000,126.9677
176050,-232.3699
176100,-92.4073
176150,-309.5483
176200,76.8278
176250,-208.738
176300,30.2559
176350,-199.9092
176400,-134.135
176450,-58.2638
176500,-1.0546
176550,-90.2115
176600,-66.619
176650,-265.1938
176700,-11.9396
176750,222.3919
176800,231.1479
176850,-142.5808
176900,-351.2664
176950,38.4165
177000,-4.5063
177050,142.5168
177100,208.9646
177150,170.6654
177200,-270.9948
177250,-222.5493
177300,92.2947
177350,-230.9893
177400,-417.9366
177450,272.9077
177500,66.0076
177550,48.0719
177600,-100.0682
177650,-5.3816
177700,134.9296
177750,24.9308
177800,-234.3809
177850,-107.789
177900,52.7825
177950,315.9425
178000,86.255
178050,280.5018
178100,103.2972
178150,-219.7992
178200,-211.4514
178250,-383.1282
178300,65.9694
178350,16.4488
178400,-202.4585
178450,3.583
178500,-41.4639
178550,197.8495
178600,-139.9416
178650,-169.1883
178700,298.7593
178750,21.7423
178800,183.1626
178850,347.7387
178900,-349.0266
178950,25.6744
179000,121.561
179050,-119.4805
179100,-46.5907
179150,-14.7903
179200,-36.7817
179250,-187.3976
179300,-171.7384
179350,145.1341
179400,-74.8962
179450,9.0372
179500,106.7381
179550,-470.7972
179600,273.1612
179650,57.9482
179700,-389.7088
179750,-20.5001
179800,291.8705
179850,-55.5055
179900,-232.702
179950,154.8527
180000,322.0394
180050,-167.1755
180100,10.4388
180150,81.9237
180200,65.6029
180250,-89.4605
180300,37.1226
180350,41.4495
180400,40.5231
180450,-147.1713
180500,90.7212
180550,134.9184
180600,-85.7482
180650,-208.4301
180700,-201.1048
180750,-172.5429
180800,248.3485
180850,-188.2396
180900,-183.4412
180950,276.7582
181000,-95.0693
181050,-92.1269
181100,-199.7482
181150,-110.6927
181200,137.3831
181250,13.6853
181300,-29.8958
181350,-203.7753
181400,100.6388
181450,57.6936
181500,-289.7087
181550,3.8039
181600,132.4306
181650,-395.8715
181700,92.0477
181750,118.9376
181800,222.297
181850,-24.4812
181900,26.6688
181950,409.9556
182000,-138.8621
182050,-147.7815
182100,221.7777
182150,-367.2329
182200,75.4916
182250,-287.4694
182300,-124.1708
182350,-69.3396
182400,-20.0419
182450,-237.0221
182500,121.8442
182550,-219.6189
182600,138.2308
182650,-60.3099
182700,-525.4596
182750,77.7901
182800,-448.6079
182850,8.153
182900,-228.3741
182950,-85.0977
183000,-379.2097
183050,-188.4877
183100,-155.0265
183150,-27.5585
183200,221.5219
183250,-188.8852
183300,-257.9765
183350,-189.9022
183400,185.8807
183450,55.7984
183500,-155.0495
183550,237.9637
183600,-217.4459
183650,59.5518
183700,-229.8778
183750,291.3922
183800,-334.3698
183850,-253.3903
183900,-102.9406
183950,-54.5263
184000,-104.8995
184050,101.9948
184100,162.0965
184150,-102.4974
184200,-110.3438
184250,94.6238
184300,336.3766
184350,-199.1749
184400,-817.1769
184450,189.053
184500,-196.6466
184550,80.3517
184600,-61.5023
184650,-188.3729
184700,72.8413
184750,-225.7187
184800,-283.4168
184850,-173.8559
184900,-33.3787
184950,-374.9658
185000,-0.9783
185050,-133.0949
185100,-60.1049
185150,-109.2878
185200,-121.5776
185250,-106.0923
185300,196.5222
185350,-192.4444
185400,-96.6044
185450,-152.8903
185500,-2.9922
185550,66.865
185600,-273.5492
185650,-87.9349
185700,-126.2396
185750,-252.253
185800,-67.1862
185850,-48.5901
185900,-18.0633
185950,-178.3616
186000,73.4865
186050,-359.9497
186100,-94.1547
186150,-450.7336
186200,-279.9574
186250,-129.4428
186300,-52.6108
186350,170.544
186400,-88.3328
186450,-10.0903
186500,2.9083
186550,-44.458
186600,-277.9096
186650,-1.1246
186700,-244.1922
186750,216.5137
186800,58.331
186850,46.4051
186900,-43.1932
186950,180.8037
187000,-205.7011
187050,-170.7435
187100,-105.2005
187150,-35.0685
187200,-66.8244
187250,194.2492
187300,-243.3946
187350,-57.3184
187400,-185.0717
187450,-28.6954
187500,127.2655
187550,-190.957
187600,-114.6898
187650,-292.7076
187700,256.2841
187750,61.0196
187800,209.5321
187850,4.9823
187900,-23.9702
187950,372.3564
188000,301.5099
188050,155.1293
188100,403.3839
188150,94.2517
188200,-324.0746
188250,-140.3922
188300,175.2202
188350,192.0509
188400,-198.5056
188450,-5.7685
188500,-45.3798
188550,-125.4448
188600,32.3504
188650,35.9036
188700,-131.7473
188750,-52.7268
188800,-65.1846
188850,92.7622
188900,-514.9635
188950,52.2551
189000,-115.8467
189050,-31.7546
189100,-88.5287
189150,-8.3601
189200,81.035
189250,-520.89
189300,-46.4625
189350,-168.8648
189400,-124.4341
189450,-7.673
189500,-8.9076
189550,-119.1256
189600,81.3569
189650,-572.8534
189700,54.3941
189750,203.2933
189800,-129.3399
189850,311.3312
189900,30.1834
189950,56.0925
190000,-128.2116
190050,-306.3213
190100,-164.0392
190150,256.0267
190200,-256.9058
190250,229.5927
190300,110.6291
190350,417.1847
190400,-104.9156
190450,-102.5934
190500,215.1923
190550,-184.9248
190600,4.8449
190650,120.2844
190700,-190.6584
190750,278.7325
190800,59.6538
190850,50.522
190900,36.2372
190950,-390.5392
191000,43.3243
191050,95.5291
191100,-215.9129
191150,-61.6548
191200,-228.7259
191250,44.8255
191300,-231.0904
191350,-63.8069
191400,65.1333
191450,20.4827
191500,-121.7155
191550,23.1302
191600,-233.5188
191650,-83.7743
191700,-110.8902
191750,23.5273
191800,389.9639
191850,-132.6802
191900,-389.8179
191950,131.357
192000,242.7737
192050,278.6217
192100,-261.6111
192150,-142.1754
192200,74.436
192250,134.5293
192300,-58.8645
192350,-289.7165
192400,112.0039
192450,-110.5594
192500,-95.354
192550,164.3613
192600,239.0016
192650,-478.6534
192700,-293.2597
192750,244.3946
192800,-568.1371
192850,-125.3748
192900,136.6675
192950,-189.6156
193000,130.5588
193050,-228.296
193100,188.6262
193150,-162.4497
193200,6.7054
193250,83.6229
193300,31.728
193350,-118.4778
193400,-310.0822
193450,51.753
193500,-55.6928
193550,30.3505
193600,-297.683
193650,-346.2661
193700,57.6767
193750,127.8555
193800,23.4196
193850,-111.3166
193900,-338.1996
193950,-280.3473
194000,223.3158
194050,72.8274
194100,-84.2904
194150,-215.0115
194200,-354.2808
194250,22.899
194300,192.9501
194350,-129.4292
194400,-42.9401
194450,-441.6358
194500,-34.3025
194550,122.0835
194600,-163.9433
194650,54.4486
194700,49.7971
194750,-140.3291
194800,134.2968
194850,-59.003
194900,276.2312
194950,152.4419
195000,-158.6328
195050,-74.6886
195100,-13.5408
195150,60.1213
195200,130.557
195250,22.5627
195300,-6.4873
195350,203.3364
195400,-313.0419
195450,-20.9233
195500,-32.6369
195550,-101.4683
195600,118.6602
195650,79.9003
195700,-382.2819
195750,-157.8518
195800,75.4362
195850,-122.7842
195900,-10.0926
195950,-191.8364
196000,162.4071
196050,-222.8635
196100,103.7191
196150,-22.8602
196200,-173.4354
196250,-352.3403
196300,-32.9325
196350,27.913
196400,45.0635
196450,162.4878
196500,149.9186
196550,-309.583
196600,-172.1795
196650,-363.1577
196700,124.7836
196750,45.3126
196800,-215.3313
196850,85.4831
196900,-494.1342
196950,164.5518
197000,42.6176
197050,-248.1964
197100,-455.6672
197150,-119.4207
197200,-70.4413
197250,-262.91
197300,-390.2737
197350,-54.3303
197400,50.7903
197450,49.1185
197500,80.6057
197550,-134.3771
197600,-175.7742
197650,-60.0857
197700,126.1982
197750,-95.618
197800,252.8821
197850,-33.1431
197900,-204.4606
197950,21.8151
198000,-262.9103
198050,95.6685
198100,-244.6061
198150,-193.9994
198200,-4.7909
198250,-203.921
198300,-124.3558
198350,-44.3468
198400,119.9757
198450,-229.9997
198500,-116.4154
198550,-23.8674
198600,-123.8165
198650,-173.3585
198700,-261.6798
198750,-404.6031
198800,-503.5456
198850,-159.3727
198900,149.5474
198950,-164.9019
199000,123.235
199050,-289.837
199100,-49.094
199150,-65.5809
199200,-129.7684
199250,-42.8256
199300,-273.8482
199350,85.949
199400,126.5128
199450,240.4795
199500,204.1121
199550,-100.1337
199600,-130.9949
199650,-127.5136
199700,238.1652
199750,-117.591
199800,310.5123
199850,-361.1229
199900,-138.6343
199950,49.8094
2e+05,10.8919
200050,-70.4332
200100,-113.4045
200150,-322.0236
200200,-251.3664
200250,-22.8317
200300,74.7799
200350,-23.0178
200400,-152.363
200450,-192.7581
200500,-90.1909
200550,5.2741
200600,-95.3867
200650,41.1203
200700,-36.6756
200750,-118.0628
200800,155.6489
200850,-144.486
200900,-54.8407
200950,35.2941
201000,-133.1991
201050,179.9689
201100,-274.0034
201150,-112.4252
201200,51.849
201250,-148.6704
201300,-350.8237
201350,-150.2462
201400,-155.9798
201450,-220.1833
201500,292.8546
201550,-668.7718
201600,176.0865
201650,-182.412
201700,80.2475
201750,-175.8695
201800,-63.5991
201850,-218.3351
201900,-224.7827
201950,-293.4951
202000,-243.3676
202050,-36.5253
202100,-352.5592
202150,279.6137
202200,-296.5021
202250,-36.2778
202300,-145.8077
202350,-169.4158
202400,-123.235
202450,33.366
202500,-117.7509
202550,-53.9915
202600,-212.9506
202650,323.5116
202700,-237.3131
202750,120.3563
202800,-116.4171
202850,0.8155
202900,127.3877
202950,151.5752
203000,-266.5601
203050,6.7164
203100,-46.251
203150,-127.7379
203200,-112.7641
203250,4.3097
203300,-242.0081
203350,96.6765
203400,-170.5053
203450,-34.4935
203500,-44.2124
203550,-296.3369
203600,242.682
203650,205.462
203700,-399.4131
203750,95.3164
203800,-50.5533
203850,-223.7712
203900,298.5314
203950,-337.4416
204000,-7.8213
204050,-234.5369
204100,146.6533
204150,-250.8221
204200,-344.2323
204250,84.6971
204300,67.2163
204350,145.7194
204400,-264.0398
204450,-368.9544
204500,-94.6064
204550,57.5713
204600,-362.7771
204650,-155.0456
204700,128.5979
204750,-215.0016
204800,-5.7374
204850,-109.7747
204900,-396.9834
204950,-124.803
205000,-304.2767
205050,-35.9139
205100,-76.9926
205150,70.3796
205200,-75.6591
205250,94.4058
205300,-56.4055
205350,-159.3297
205400,-112.1407
205450,-81.5091
205500,11.407
205550,-322.2063
205600,452.4952
205650,-65.8278
205700,84.859
205750,-269.8423
205800,271.2791
205850,-95.5218
205900,-251.3187
205950,-197.8297
206000,55.7325
206050,145.6645
206100,51.7698
206150,149.6192
206200,166.6294
206250,270.3298
206300,447.9198
206350,111.1325
206400,-103.5163
206450,-191.2401
206500,-222.4039
206550,152.6668
206600,-57.2069
206650,187.313
206700,-32.1842
206750,-168.1313
206800,-154.2603
206850,76.176
206900,137.6967
206950,247.5317
207000,-128.196
207050,-133.1412
207100,-123.9006
207150,-319.1968
207200,-24.3195
207250,-392.6972
207300,-150.9781
207350,-179.0014
207400,-34.1279
207450,95.4091
207500,-59.5447
207550,25.0995
207600,-271.8629
207650,33.2714
207700,-205.9891
207750,-121.1544
207800,-465.7393
207850,-308.3603
207900,-118.6028
207950,-53.124
208000,-124.6909
208050,215.514
208100,-122.1013
208150,-370.9773
208200,-77.3565
208250,-71.3949
208300,-533.4088
208350,-30.2457
208400,47.6733
208450,-229.0555
208500,-534.7572
208550,-62.5172
208600,-11.5017
208650,-212.1824
208700,79.3629
208750,-150.9651
208800,-328.4499
208850,-108.8326
208900,-195.573
208950,-313.0724
209000,151.0388
209050,-268.2065
209100,46.7209
209150,-201.6982
209200,-299.1585
209250,72.6597
209300,-155.5814
209350,-82.1401
209400,176.7079
209450,-63.4284
209500,-82.7581
209550,-238.9149
209600,-114.6263
209650,560.2088
209700,-164.3505
209750,-77.4819
209800,-69.727
209850,61.3703
209900,-78.5211
209950,-37.165
210000,-526.3405
210050,-203.3889
210100,-167.3148
210150,45.789
210200,160.3036
210250,-27.2531
210300,-173.4597
210350,-194.3761
210400,117.9915
210450,-182.7483
210500,-144.592
210550,-317.2072
210600,-43.0625
210650,-38.0445
210700,264.1914
210750,198.3868
210800,-31.1918
210850,236.0672
210900,-272.9384
210950,-249.9614
211000,59.2737
211050,43.7779
211100,-279.3288
211150,-199.6188
211200,-130.4636
211250,-95.7837
211300,39.4538
211350,-76.0642
211400,-439.5312
211450,-226.6558
211500,-139.355
211550,-159.1345
211600,302.8385
211650,-143.5075
211700,-18.3841
211750,-232.9244
211800,198.7822
211850,-277.5855
211900,125.1257
211950,536.6683
212000,75.2935
212050,-194.7552
212100,-180.4179
212150,-105.4968
212200,-57.844
212250,-296.6707
212300,110.169
212350,232.0225
212400,-277.2201
212450,-283.1496
212500,43.4672
212550,-314.266
212600,34.0895
212650,223.5123
212700,-89.8419
212750,-103.841
212800,-144.9407
212850,57.7724
212900,-184.6466
212950,99.6504
213000,-63.0981
213050,-259.6634
213100,163.5149
213150,-66.3982
213200,215.7994
213250,-100.1269
213300,-39.1608
213350,199.5885
213400,-170.1399
213450,-82.2964
213500,-114.7616
213550,140.9692
213600,172.2569
213650,169.3802
213700,0.6892
213750,-184.5535
213800,62.8357
213850,-143.7254
213900,88.1377
213950,-28.2529
214000,-165.3244
214050,124.4944
214100,-132.9877
214150,57.1107
214200,-373.5433
214250,-432.4806
214300,214.3253
214350,-106.9481
214400,-29.2787
214450,-99.6273
214500,-154.5046
214550,225.3763
214600,-51.9551
214650,-389.4153
214700,234.7721
214750,-100.9611
214800,8.4207
214850,72.7326
214900,-129.5084
214950,-228.7386
215000,-325.6728
215050,-38.7067
215100,99.4946
215150,88.9643
215200,-313.2208
215250,-150.6353
215300,177.3703
215350,66.1079
215400,107.3439
215450,295.0476
215500,238.3583
215550,8.3114
215600,292.9042
215650,-279.6356
215700,-27.1573
215750,-256.0263
215800,-252.7677
215850,86.4594
215900,13.2453
215950,-177.7694
216000,224.8932
216050,-234.3156
216100,-334.3383
216150,-101.3008
216200,-21.4746
216250,-176.7978
216300,-78.9825
216350,-459.9576
216400,-284.3597
216450,9.5339
216500,-173.5489
216550,28.07
216600,109.0798
216650,74.8562
216700,-149.9655
216750,366.6884
216800,-153.0581
216850,180.7125
216900,101.4898
216950,103.016
217000,-125.56
217050,130.3032
217100,9.6866
217150,97.0267
217200,42.3573
217250,-59.7717
217300,-221.362
217350,362.7271
217400,231.8513
217450,-41.3832
217500,79.0189
217550,142.519
217600,111.4924
217650,124.3653
217700,-385.5745
217750,84.0454
217800,43.8495
217850,-172.9812
217900,100.8201
217950,98.2944
218000,-104.564
218050,-191.7476
218100,3.2588
218150,-4.7513
218200,-101.5635
218250,52.8145
218300,-187.416
218350,-246.3913
218400,80.0539
218450,-359.8997
218500,93.3706
218550,-66.8958
218600,-295.4776
218650,47.5771
218700,29.5115
218750,-85.0211
218800,284.0089
218850,-24.016
218900,98.9312
218950,-261.3038
219000,146.9494
219050,99.2322
219100,-197.6694
219150,113.1276
219200,277.4321
219250,-39.9613
219300,476.9333
219350,226.5773
219400,-249.0667
219450,103.0814
219500,339.9858
219550,-67.7942
219600,-42.8351
219650,-127.0292
219700,38.2798
219750,133.7757
219800,-89.5934
219850,167.871
219900,123.3335
219950,-66.1022
220000,22.914
220050,250.8241
220100,-159.6817
220150,-40.9322
220200,-225.1311
220250,-40.2971
220300,-247.4358
220350,19.2667
220400,-74.755
220450,383.591
220500,-45.0931
220550,82.2233
220600,163.9769
220650,106.7322
220700,121.4788
220750,-169.3787
220800,-267.7472
220850,196.1854
220900,-357.0545
220950,70.1271
221000,-558.3534
221050,9.3299
221100,-154.532
221150,5.5165
221200,-79.0666
221250,235.8949
221300,-283.8707
221350,-647.2109
221400,187.8492
221450,-78.913
221500,-46.2243
221550,-135.4395
221600,77.146
221650,-45.8307
221700,205.936
221750,20.3711
221800,-7.7469
221850,66.1381
221900,-207.3641
221950,-87.0131
222000,-310.4991
222050,143.3762
222100,-245.0421
222150,78.8063
222200,-126.8305
222250,-378.2922
222300,-45.2072
222350,-5.6916
222400,80.061
222450,202.4051
222500,-385.934
222550,-85.8589
222600,-180.1265
222650,256.0624
222700,259.9013
222750,62.5172
222800,-145.2557
222850,-107.2731
222900,52.2181
222950,-56.6439
223000,-21.0791
223050,-58.4564
223100,-118.9498
223150,-34.9883
223200,33.6917
223250,99.144
223300,-23.1862
223350,-35.4889
223400,132.0268
223450,-14.8785
223500,99.4446
223550,36.0245
223600,228.9128
223650,-112.4499
223700,-24.9648
223750,29.8223
223800,-87.8642
223850,-146.0059
223900,98.0455
223950,-10.8005
224000,-266.8337
224050,333.3448
224100,201.1884
224150,-366.8323
224200,-309.5815
224250,56.2793
224300,-473.8175
224350,-9.8778
224400,108.8562
224450,-303.9226
224500,-142.6639
224550,-365.3449
224600,-17.7155
224650,-145.1015
224700,-113.373
224750,16.9739
224800,-127.7469
224850,-91.039
224900,-116.3776
224950,-133.4078
225000,-49.0611
225050,13.2002
225100,-149.8418
225150,-198.8667
225200,-540.6839
225250,250.4613
225300,113.9423
225350,34.2576
225400,-53.0516
225450,38.3962
225500,-30.0754
225550,-181.1156
225600,145.4182
225650,-80.1573
225700,-157.2427
225750,109.4864
225800,-303.4155
225850,-183.7823
225900,18.5877
225950,-189.8495
226000,-140.2309
226050,9.5137
226100,101.6267
226150,-227.82
226200,-21.7802
226250,196.9691
226300,429.3384
226350,211.8695
226400,-174.3226
226450,-309.0983
226500,-264.8773
226550,-199.5313
226600,73.859
226650,151.2097
226700,60.9662
226750,-452.8905
226800,418.7898
226850,-124.6486
226900,-538.097
226950,156.4217
227000,43.6041
227050,-372.2103
227100,0.4314
227150,24.5592
227200,-146.9664
227250,245.72
227300,-89.4886
227350,108.0952
227400,84.4599
227450,209.2086
227500,-202.0869
227550,-159.5547
227600,171.0497
227650,-64.7876
227700,38.4139
227750,-298.3475
227800,36.5362
227850,-154.5093
227900,83.5309
227950,-242.6177
228000,150.802
228050,29.9858
228100,-68.9437
228150,-199.1257
228200,218.5688
228250,99.9191
228300,-125.5695
228350,-311.876
228400,307.5452
228450,291.6012
228500,288.8948
228550,52.6311
228600,-148.8336
228650,-95.7583
228700,421.6133
228750,33.2635
228800,31.6073
228850,-44.8055
228900,-43.0312
228950,390.0112
229000,-306.003
229050,63.5106
229100,86.7648
229150,-1.7387
229200,-155.508
229250,-157.9617
229300,-516.8768
229350,166.999
229400,114.5887
229450,-88.3716
229500,-278.1539
229550,154.3801
229600,369.4308
229650,-347.2221
229700,41.1784
229750,263.9779
229800,-65.357
229850,-42.0252
229900,7.6366
229950,-129.0075
230000,-36.2993
230050,46.1265
230100,-64.946
230150,-170.406
230200,327.5388
230250,-173.0674
230300,-76.2313
230350,-309.2166
230400,-215.8523
230450,-59.1879
230500,-30.1266
230550,37.9311
230600,-187.5988
230650,163.1786
230700,130.51
230750,-96.4856
230800,-240.976
230850,154.7384
230900,-44.1723
230950,121.7768
231000,-103.5882
231050,114.2259
231100,-141.6268
231150,-240.0578
231200,-13.7198
231250,-171.1621
231300,-135.0379
231350,-43.566
231400,-270.4687
231450,-286.7451
231500,482.1741
231550,-39.5181
231600,150.1624
231650,286.1633
231700,0.3976
231750,-285.8208
231800,-86.4928
231850,74.6785
231900,66.7959
231950,24.0834
232000,-84.4455
232050,-106.9939
232100,35.3742
232150,-161.2194
232200,-266.4195
232250,-44.1493
232300,-260.5165
232350,189.2245
232400,38.9272
232450,42.7518
232500,21.873
232550,-145.0857
232600,512.91
232650,63.7075
232700,172.0098
232750,6.2001
232800,163.3117
232850,-279.4777
232900,-239.1845
232950,-189.9647
233000,69.0721
233050,-33.4372
233100,-307.4374
233150,211.6936
233200,-98.8207
233250,187.2241
233300,-319.0867
233350,-179.3539
233400,-161.1109
233450,96.2347
233500,-97.4772
233550,-197.548
233600,-52.5379
233650,129.9634
233700,15.165
233750,-208.6154
233800,327.5937
233850,145.8659
233900,-289.8219
233950,301.7393
234000,33.3668
234050,7.6534
234100,98.0183
234150,-554.1219
234200,-346.0151
234250,-146.5958
234300,-98.3916
234350,116.7283
234400,-122.5313
234450,21.9549
234500,-29.6908
234550,-157.2698
234600,-104.6174
234650,-164.2922
234700,-220.1673
234750,323.0059
234800,-187.8667
234850,-215.0516
234900,50.8098
234950,-154.7065
235000,-59.2761
235050,-68.7399
235100,-47.8356
235150,131.2211
235200,-52.2197
235250,306.8426
235300,-226.0697
235350,217.3664
235400,-302.8189
235450,-279.7044
235500,-187.8893
235550,-242.7009
235600,-57.5963
235650,-82.6635
235700,-300.2798
235750,177.1803
235800,-184.5099
235850,-21.7025
235900,227.6883
235950,-179.5243
236000,-86.0382
236050,-131.1333
236100,-377.0315
236150,-150.5594
236200,-365.3462
236250,-144.9684
236300,79.4533
236350,109.8698
236400,230.9794
236450,2.2306
236500,150.275
236550,-132.9841
236600,-115.6579
236650,28.6209
236700,102.7195
236750,97.7774
236800,-100.4955
236850,-172.6323
236900,132.5617
236950,-93.691
237000,-13.709
237050,203.4812
237100,-1.1134
237150,-162.3167
237200,-157.2514
237250,-85.0869
237300,73.0136
237350,92.7232
237400,-553.4767
237450,23.1697
237500,-216.0839
237550,-19.0019
237600,109.3402
237650,-142.7959
237700,-25.4805
237750,43.0353
237800,281.8396
237850,77.2456
237900,178.5391
237950,142.0905
238000,-143.4031
238050,14.116
238100,41.8858
238150,-132.18
238200,32.5303
238250,111.861
238300,-76.9931
238350,383.8778
238400,-62.1192
238450,-184.6354
238500,437.8002
238550,227.8716
238600,-522.394
238650,201.4334
238700,-0.755
238750,53.0581
238800,306.6641
238850,115.6518
238900,73.3976
238950,461.1985
239000,-257.222
239050,-154.9007
239100,-111.8373
239150,282.0957
239200,239.411
239250,-265.1748
239300,-204.1687
239350,103.4467
239400,-420.5899
239450,-94.5275
239500,694.8223
239550,-378.7027
239600,35.4579
239650,-162.5006
239700,-24.0567
239750,347.91
239800,-60.6102
239850,-131.3509
239900,-54.7916
239950,-217.083
240000,185.5395
240050,-119.7947
240100,-446.0626
240150,-104.3874
240200,-254.3617
240250,85.628
240300,-46.6552
240350,-64.2904
240400,-346.6662
240450,-49.5816
240500,-15.5411
240550,-546.0674
240600,233.8008
240650,-321.8303
240700,-37.9503
240750,192.2613
240800,-22.2267
240850,-88.6065
240900,12.5088
240950,33.7116
241000,-194.7468
241050,-733.7172
241100,33.1346
241150,-75.0693
241200,260.732
241250,61.9341
241300,191.6458
241350,218.061
241400,-26.397
241450,148.6565
241500,-132.1125
241550,-90.11
241600,-40.9134
241650,26.3698
241700,201.4405
241750,-25.4042
241800,-26.237
241850,-216.682
241900,164.5625
241950,-236.5799
242000,-206.2156
242050,128.703
242100,-216.7772
242150,-236.3163
242200,-145.7312
242250,-3.7417
242300,-106.9348
242350,243.145
242400,576.571
242450,-78.1348
242500,-122.0607
242550,11.137
242600,-294.8666
242650,-567.13
242700,-254.2458
242750,123.9632
242800,183.4463
242850,18.7642
242900,215.2279
242950,313.9313
243000,-297.9488
243050,78.3872
243100,136.2223
243150,-340.59
243200,-17.3399
243250,112.1625
243300,34.7821
243350,109.1364
243400,4.764
243450,175.9846
243500,346.3953
243550,-49.8357
243600,50.2021
243650,-170.9927
243700,-181.5169
243750,199.5552
243800,-126.5624
243850,94.577
243900,-483.648
243950,468.6824
244000,-212.1264
244050,124.6216
244100,137.261
244150,189.4107
244200,-105.3789
244250,-98.3349
244300,139.2566
244350,-101.551
244400,-333.1019
244450,84.524
244500,-315.5244
244550,-149.1959
244600,239.0934
244650,-99.2845
244700,-38.5388
244750,-104.9704
244800,-34.6988
244850,-289.4367
244900,-281.7698
244950,-70.7483
245000,-121.6283
245050,-149.892
245100,-96.9408
245150,-202.738
245200,-205.0022
245250,210.2139
245300,-605.0217
245350,61.7021
245400,-18.9886
245450,10.2061
245500,127.4985
245550,97.3236
245600,-227.3259
245650,69.2868
245700,342.4864
245750,-292.5437
245800,53.6205
245850,-105.795
245900,20.171
245950,-36.6016
246000,-226.4199
246050,-225.171
246100,150.7482
246150,-95.4245
246200,-37.9479
246250,-59.4341
246300,-155.7875
246350,-11.7957
246400,168.0114
246450,17.6758
246500,-83.5503
246550,-161.1788
246600,-54.9634
246650,-228.4464
246700,-28.2897
246750,-42.6425
246800,299.6293
246850,-250.6557
246900,206.66
246950,-289.4943
247000,17.8674
247050,-121.1131
247100,-8.6835
247150,-140.0255
247200,150.1264
247250,107.2355
247300,-299.7391
247350,-88.0079
247400,-176.83
247450,161.4112
247500,-257.9856
247550,189.914
247600,132.5602
247650,59.3904
247700,32.8145
247750,-94.9982
247800,22.6087
247850,153.459
247900,196.1503
